,vk,count_members,count_posts_all,count_posts_per_month,likes_overall_all,likes_mean_all,comments_overall_all,comments_mean_all,reposts_overall_all,reposts_mean_all,views_overall_all,views_mean_all,ads_overall_all,ads_mean_all,ogrn,shortName,website,group_id,er_basic,real_readers,real_readers_percentage,er_by_views,ngo_effort,effort_paid_off
1301,https://vk.com/heraldofanarchivist,383.0,1074.0,10.0,79.0,3.95,1.0,0.05,79.0,3.95,2356.0,117.8,0.0,0.0,1027739872984,РОИА,vestarchive.ru,heraldofanarchivist,0.35,0.31,30.76,0.15,1084.0,0.0
1302,https://vk.com/hiddensiberia,6045.0,1896.0,10.0,2001.0,100.05,42.0,2.1,2001.0,100.05,32407.0,1620.35,0.0,0.0,1155476054986,"АСОНО ""НЕИЗВЕСТНАЯ СИБИРЬ""",hiddensiberia.ru,hiddensiberia,0.3,0.27,26.8,0.13,1906.0,0.0
1303,https://vk.com/hightech_fm,31081.0,31351.0,10.0,214.0,10.7,10.0,0.5,214.0,10.7,112174.0,5608.7,0.0,0.0,1151690094104,"АНО ""ИННОПОЛИС МЕДИА""",hightech.fm,hightech_fm,0.18,0.18,18.05,0.01,31361.0,0.0
1304,https://vk.com/hillelmoscow,9437.0,11007.0,6.67,217.0,10.85,25.0,1.25,217.0,10.85,21602.0,1080.1,0.0,0.0,1047796365011,"ФОНД ""ЦЕНТР ""ГИЛЕЛЬ""",hillel.ru,hillelmoscow,0.12,0.11,11.45,0.03,11013.67,0.0
1305,https://vk.com/himikomc,,3825.0,10.0,186.0,9.3,0.0,0.0,186.0,9.3,10057.0,502.85,0.0,0.0,1025501869645,"АССОЦИАЦИЯ ""НП ОМЦ ""ХИМИК""",omchimik.ru,himikomc,,,,0.06,3835.0,
1306,https://vk.com/himkimuslims,494.0,695.0,6.67,151.0,7.55,24.0,1.2,151.0,7.55,2905.0,145.25,0.0,0.0,1095000004835,,himkimuslims.ru,himkimuslims,0.34,0.29,29.4,0.16,701.67,0.0
1307,https://vk.com/history4you,18131.0,2604.0,2.5,140.0,7.0,81.0,4.05,140.0,7.0,22941.0,1147.05,1.0,0.05,1177700006769,"ФОНД ""ТВОЯ ИСТОРИЯ""",history4you.ru,history4you,0.06,0.06,6.33,0.02,2606.55,0.0
1308,https://vk.com/historyrussia_org,18521.0,4504.0,6.67,1225.0,61.25,46.0,2.3,1225.0,61.25,78748.0,3937.4,0.0,0.0,1167700069855,,historyfund.ru,historyrussia_org,0.22,0.21,21.26,0.03,4510.67,0.0
1309,https://vk.com/histrfvk,48680.0,3248.0,20.0,4254.0,212.7,230.0,11.5,4254.0,212.7,123381.0,6169.05,0.0,0.0,1137799006872,РОССИЙСКОЕ ВОЕННО-ИСТОРИЧЕСКОЕ ОБЩЕСТВО,histrf.ru,histrfvk,0.14,0.13,12.67,0.07,3268.0,0.0
1310,https://vk.com/hko777,,1737.0,6.67,526.0,26.3,31.0,1.55,526.0,26.3,10999.0,549.95,0.0,0.0,1107400003743,"ХКО ""ЮЖНЫЙ""",http://Казаки74.рф,hko777,,,,0.11,1743.67,
1311,https://vk.com/hlebnaya_artel,2426.0,880.0,5.0,548.0,27.4,27.0,1.35,548.0,27.4,15567.0,778.35,0.0,0.0,1024700001974,,борис-и-глеб.рф,hlebnaya_artel,0.35,0.32,32.08,0.08,885.0,0.0
1312,https://vk.com/hmgimnast,245.0,244.0,3.33,354.0,17.7,10.0,0.5,354.0,17.7,7323.0,366.15,0.0,0.0,1088600001710,"МОО ""ФХГГХ""",hm-gimnast.ru,hmgimnast,1.65,1.49,149.45,0.11,247.33,0.01
1313,https://vk.com/hmgo_voi,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,28.5,0.0,0.0,1028600001858,,hmgo-voi.ru,hmgo_voi,5.08,4.75,475.0,0.07,6.0,0.85
1314,https://vk.com/ho4udomoi44,1590.0,1572.0,10.0,619.0,30.95,23.0,1.15,619.0,30.95,26488.0,1324.4,0.0,0.0,1064400004250,,hochudomoi.ru,ho4udomoi44,0.88,0.83,83.3,0.06,1582.0,0.0
1315,https://vk.com/hobby_center_tomsk,87.0,250.0,5.0,82.0,4.1,6.0,0.3,82.0,4.1,5310.0,265.5,0.0,0.0,1027000000939,"ТОДОО ""ХОББИ-ЦЕНТР""",hc.tomsk.ru,hobby_center_tomsk,3.21,3.05,305.17,0.05,255.0,0.01
1316,https://vk.com/hollywoodkids,4652.0,1262.0,10.0,852.0,42.6,29.0,1.45,852.0,42.6,35131.0,1756.55,0.0,0.0,1191832019697,"АНО ""ТЕАТР ТАНЦА ""ГОЛЛИВУД""",голливудкидс.рф,hollywoodkids,0.4,0.38,37.76,0.06,1272.0,0.0
1317,https://vk.com/homeland_cinema,11216.0,4963.0,20.0,384.0,19.2,18.0,0.9,384.0,19.2,159134.0,7956.7,0.0,0.0,1163700050689,"ФОНД ""КОРПОРАЦИЯ РАЗВИТИЯ ПЛЁСА""",plesmult.ru,homeland_cinema,0.71,0.71,70.94,0.01,4983.0,0.0
1318,https://vk.com/horseschool,1574.0,870.0,10.0,186.0,9.3,1.0,0.05,186.0,9.3,3645.0,182.25,0.0,0.0,1177700007539,"АНО ""ЦОВЕ"" НЕСКУЧНАЯ ФИЗКУЛЬТУРА""",konivuzkom.ru,horseschool,0.13,0.12,11.58,0.16,880.0,0.0
1319,https://vk.com/hospiskazan,5214.0,2393.0,10.0,2226.0,111.3,67.0,3.35,2226.0,111.3,67253.0,3362.65,0.0,0.0,1031659013363,,angela-vavilova.ru,hospiskazan,0.69,0.64,64.49,0.07,2403.0,0.0
1320,https://vk.com/hotline_help_me,105.0,12.0,1.33,62.0,5.17,0.0,0.0,62.0,5.17,8440.0,703.33,0.0,0.0,1157400000757,"АНО ""ЦЕНТР КРИСПТОП""",resurs-center.ru,hotline_help_me,6.81,6.7,669.84,0.02,13.33,0.51
1321,https://vk.com/hotosho_bmv,,784.0,10.0,707.0,35.35,68.0,3.4,707.0,35.35,,0.0,0.0,0.0,1217700014905,"ОБЩЕРОССИЙСКАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""СОДРУЖЕСТВО ХОТОШО""",sodrujestvohotosho.ru,hotosho_bmv,,,,0.0,794.0,
1322,https://vk.com/hram_georgy,794.0,831.0,6.67,864.0,43.2,10.0,0.5,864.0,43.2,9773.0,488.65,0.0,0.0,1167700063860,,georgy-hram.ru,hram_georgy,0.73,0.62,61.54,0.19,837.67,0.0
1323,https://vk.com/hram_na_peskah,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,0.0,,0.0,1057806312541,,храм-на-песках.рф,hram_na_peskah,,,,0.0,19.29,
1324,https://vk.com/hram_pimena,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,0.0,,0.0,1175658021131,,hram-pimen.ru,hram_pimena,,,,0.0,19.29,
1325,https://vk.com/hram_serafima_chelny,861.0,717.0,20.0,77.0,3.85,2.0,0.1,77.0,3.85,1911.0,95.55,0.0,0.0,1031659011867,,serafima-sarovskogo.ru,hram_serafima_chelny,0.14,0.11,11.1,0.29,737.0,0.0
1326,https://vk.com/hram_studency,362.0,309.0,2.5,477.0,23.85,23.0,1.15,477.0,23.85,8399.0,419.95,0.0,0.0,1035600010874,,храм-студенцы.рф,hram_studency,1.3,1.16,116.01,0.12,311.5,0.0
1327,https://vk.com/hram_tamara_maikop,204.0,1064.0,2.5,139.0,6.95,4.0,0.2,139.0,6.95,1744.0,87.2,0.0,0.0,1080100000397,,sv-tamara.ru,hram_tamara_maikop,0.51,0.43,42.75,0.19,1066.5,0.0
1328,https://vk.com/hram.ryazanka,200.0,310.0,6.67,213.0,10.65,3.0,0.15,213.0,10.65,3425.0,171.25,0.0,0.0,1037700253381,,hram-ryazanka.ru,hram.ryazanka,1.0,0.86,85.62,0.16,316.67,0.0
1329,https://vk.com/hramelovo,33.0,191.0,6.67,62.0,3.1,2.0,0.1,62.0,3.1,2053.0,102.65,0.0,0.0,1031802487420,,hram-elovo.ru,hramelovo,3.5,3.11,311.06,0.13,197.67,0.02
1330,https://vk.com/hramkazanskoi,605.0,922.0,6.67,773.0,38.65,18.0,0.9,773.0,38.65,10967.0,548.35,0.0,0.0,1031322000819,,hramkazanskoi.ru,hramkazanskoi,1.05,0.91,90.64,0.15,928.67,0.0
1331,https://vk.com/hramkurkino,281.0,757.0,6.67,0.0,0.0,3.0,0.15,0.0,0.0,3987.0,199.35,0.0,0.0,1027739806841,,blagospas.ru,hramkurkino,0.73,0.71,70.94,0.03,763.67,0.0
1332,https://vk.com/hramleonovo,933.0,1056.0,2.86,744.0,37.2,40.0,2.0,744.0,37.2,11849.0,592.45,0.0,0.0,1037739769913,,hram-leonovo.ru,hramleonovo,0.72,0.63,63.5,0.13,1058.86,0.0
1333,https://vk.com/hramnagorohovom,194.0,236.0,2.5,106.0,5.3,4.0,0.2,106.0,5.3,2836.0,141.8,0.0,0.0,1037739117800,,hram1788.ru,hramnagorohovom,0.8,0.73,73.09,0.09,238.5,0.0
1334,https://vk.com/hramnovokosino,3725.0,588.0,5.0,419.0,20.95,0.0,0.0,419.0,20.95,12771.0,638.55,0.0,0.0,1027739641907,,hramnovokosino.ru,hramnovokosino,0.18,0.17,17.14,0.07,593.0,0.0
1335,https://vk.com/hramsvtnikolay,1540.0,8412.0,20.0,59.0,2.95,0.0,0.0,59.0,2.95,1517.0,75.85,0.0,0.0,1054300010775,,svyatitel-nikolay-dsk.ru,hramsvtnikolay,0.07,0.05,4.93,0.34,8432.0,0.0
1336,https://vk.com/hramvkuncevo,780.0,1350.0,5.0,769.0,38.45,13.0,0.65,769.0,38.45,9217.0,460.85,0.0,0.0,1037739217944,,hramvkuntsevo.ru,hramvkuncevo,0.7,0.59,59.08,0.18,1355.0,0.0
1337,https://vk.com/hramvp,226.0,179.0,10.0,502.0,25.1,5.0,0.25,502.0,25.1,8647.0,432.35,0.0,0.0,1157700009444,,hramvp.ru,hramvp,2.18,1.91,191.31,0.14,189.0,0.01
1338,https://vk.com/hronru,661.0,8953.0,20.0,32.0,1.6,1.0,0.05,32.0,1.6,684.0,34.2,0.0,0.0,1025602078776,"АНО ""РЕДАКЦИЯ ГАЗЕТЫ ""ОРСКАЯ ХРОНИКА""",hron.ru,hronru,0.09,0.05,5.17,0.68,8973.0,0.0
1339,https://vk.com/hrupkie.fond,964.0,1133.0,10.0,640.0,32.0,16.0,0.8,640.0,32.0,9122.0,456.1,0.0,0.0,1147799018454,"БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""ХРУПКИЕ ЛЮДИ""",hrupkie.ru,hrupkie.fond,0.55,0.47,47.31,0.16,1143.0,0.0
1340,https://vk.com/hrushigroup,40880.0,5018.0,2.86,1104.0,55.2,226.0,11.3,1104.0,55.2,70688.0,3534.4,0.0,0.0,1127799027080,"МООП ""ХРЮШИ ПРОТИВ""",хрюши.рф,hrushigroup,0.09,0.09,8.65,0.04,5020.86,0.0
1369,https://vk.com/i_can35,3447.0,6410.0,20.0,909.0,45.45,163.0,8.15,909.0,45.45,16409.0,820.45,0.0,0.0,1123500000810,"ЧГОО ""Я МОГУ!""",http://ican35.ru,i_can35,0.27,0.24,23.8,0.15,6430.0,0.0
1370,https://vk.com/i.reint,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,0.0,,0.0,1142651003000,"НФ ""ЛИТЕРАТУРНЫЙ ФОНД ИМ. В.И. СЛЯДНЕВОЙ""",fondslyadnevoy.ru,i.reint,,,,0.0,19.29,
1371,https://vk.com/iaskf,257.0,486.0,3.33,204.0,10.2,0.0,0.0,204.0,10.2,6107.0,305.35,0.0,0.0,1167700069712,"МОО ""МЕЖДУНАРОДНАЯ ФЕДЕРАЦИЯ ВСЕСТИЛЕВОГО КАРАТЭ""",iaskf.ru,iaskf,1.28,1.19,118.81,0.08,489.33,0.0
1372,https://vk.com/ibt_russia_cis,1193.0,194.0,4.0,73.0,3.65,0.0,0.0,73.0,3.65,1873.0,93.65,0.0,0.0,1037736001313,"""АНКО ИПБ""",www.ibt.org.ru,ibt_russia_cis,0.09,0.08,7.85,0.12,198.0,0.0
1373,https://vk.com/ibtkurgan,51.0,1125.0,5.0,73.0,3.65,0.0,0.0,73.0,3.65,2027.0,101.35,0.0,0.0,1104500000285,"АНО ДПО""ОРУЦ ""ИНСТИТУТ БЕЗОПАСНОСТИ ТРУДА""",ibt45.ru,ibtkurgan,2.23,1.99,198.73,0.12,1130.0,0.0
1374,https://vk.com/iccg12,650.0,550.0,5.0,160.0,8.0,3.0,0.15,160.0,8.0,4437.0,221.85,0.0,0.0,1023700004514,"РОХВЕ ""ИВАНОВСКИЙ ХРИСТИАНСКИЙ ЦЕНТР""",iccg12.ru,iccg12,0.37,0.34,34.13,0.1,555.0,0.0
1375,https://vk.com/icequeen_mgn,288.0,53.0,3.33,1158.0,57.9,7.0,0.35,1158.0,57.9,,0.0,0.0,0.0,1147400003695,"ФОНД ""ДЕТИ МАГНИТКИ""",detimagnitki.ru,icequeen_mgn,0.41,0.0,0.0,0.0,56.33,0.01
1376,https://vk.com/icrtrussia,430.0,1235.0,2.5,29.0,1.45,9.0,0.45,29.0,1.45,,0.0,0.0,0.0,1067799022587,"АНО ""МЕЖДУНАРОДНЫЙ ЦЕНТР ОТВЕТСТВЕННОГО ТУРИЗМА""",icrt-russia.ru,icrtrussia,0.01,0.0,0.0,0.0,1237.5,0.0
1377,https://vk.com/id133302789,,1351.0,5.0,100.0,5.0,6.0,0.3,100.0,5.0,8188.0,409.4,,0.0,1215400018790,БФ «НАПРАВЛЕНИЕ»,бфн.рф,id133302789,,,,0.04,1356.0,
1378,https://vk.com/id134365870,,2584.0,6.67,574.0,28.7,8.0,0.4,574.0,28.7,9996.0,499.8,,0.0,1116900002526,"ТООО ""СЕЯТЕЛЬ""",seyat.livejournal.com,id134365870,,,,0.13,2590.67,
1379,https://vk.com/id172202440,,588.0,1.33,28.0,1.4,1.0,0.05,28.0,1.4,,0.0,,0.0,1035205765539,"АНПОО ""НКТС""",nktsnn.ru,id172202440,,,,0.0,589.33,
1380,https://vk.com/id174553225,,2025.0,4.0,411.0,20.55,18.0,0.9,411.0,20.55,,0.0,,0.0,1104000000433,"БФ ""ВОЛОНТЕРЫ-ДЕТЯМ""",kaluga-detyam.ru,id174553225,,,,0.0,2029.0,
1381,https://vk.com/id200460459,,7166.0,20.0,354.0,17.7,10.0,0.5,354.0,17.7,8389.0,419.45,,0.0,1136300002882,"ФОНД - ""ВО ИМЯ ОТЕЧЕСТВА""",er-tlt.ru,id200460459,,,,0.13,7186.0,
1382,https://vk.com/id219163443,,326.0,2.22,22.0,1.1,0.0,0.0,22.0,1.1,772.0,38.6,,0.0,1087799027546,"РОО СРГ ""ГОЛЬФ-КЛУБ ""ТАЙГЕР""",golfclub-tiger.ru,id219163443,,,,0.11,328.22,
1383,https://vk.com/id220453427,,7776.0,20.0,978.0,48.9,21.0,1.05,978.0,48.9,56858.0,2842.9,,0.0,1027401514051,"АНО ""РЕДАКЦИЯ ГАЗЕТЫ ""СЕЛЬСКИЕ НОВОСТИ""",bredynews.ru,id220453427,,,,0.04,7796.0,
1384,https://vk.com/id222938395,,10074.0,5.0,45.0,2.25,0.0,0.0,45.0,2.25,6742.0,337.1,,0.0,1047414000919,"АНО ""РЕДАКЦИЯ ГАЗЕТЫ ""ИСКРА""",etkul74.ru,id222938395,,,,0.03,10079.0,
1385,https://vk.com/id225731669,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,1041901009611,"ЧУЗ ""РЖД-МЕДИЦИНА"" Г. АБАКАН""",rjd-clinic.ru,id225731669,,,,0.0,0.0,0.0
1386,https://vk.com/id232758578,,78.0,2.86,73.0,3.65,3.0,0.15,73.0,3.65,1718.0,85.9,,0.0,1214600002363,АНБО «ДОРОЖЕ ЗОЛОТА»,dorojezolota.ru,id232758578,,,,0.12,80.86,
1387,https://vk.com/id235409260,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,1132300004209,"БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""АНАСТАСИЯ""",anastasiafond.ru,id235409260,,,,0.0,0.0,0.0
1388,https://vk.com/id243109074,,426.0,2.86,2268.0,113.4,38.0,1.9,2268.0,113.4,72451.0,3622.55,,0.0,1046600430447,,sk-desantnic.ru,id243109074,,,,0.06,428.86,
1389,https://vk.com/id245365015,,116.0,1.67,31.0,1.55,7.0,0.35,31.0,1.55,,0.0,,0.0,1025000003632,"ОО ""ПУШКИНСКИЙ КЛУБ ЛЮБИТЕЛЕЙ СОБАКОВОДСТВА""",pushkino-kls.ru,id245365015,,,,0.0,117.67,
1390,https://vk.com/id2556922,,1354.0,5.0,1625.0,81.25,162.0,8.1,1625.0,81.25,18552.0,927.6,,0.0,1106600000693,"НО ФОНД ""ЕЦРП""",ekbiznes.ru,id2556922,,,,0.19,1359.0,
1391,https://vk.com/id255951739,,6188.0,10.0,1153.0,57.65,34.0,1.7,1153.0,57.65,58101.0,2905.05,,0.0,1132900001277,"АНО ""ЗАЩИТА""",ano29.ru,id255951739,,,,0.04,6198.0,
1392,https://vk.com/id2563105,,195.0,5.0,502.0,25.1,0.0,0.0,502.0,25.1,6895.0,344.75,,0.0,1080200001782,"РОО ""АРХЕОЛОГИЧЕСКОЕ ОБЩЕСТВО РЕСПУБЛИКИ БАШКОРТОСТАН""",archeology-rb.ru,id2563105,,,,0.16,200.0,
1393,https://vk.com/id262006985,,353.0,5.0,581.0,29.05,23.0,1.15,581.0,29.05,6923.0,346.15,,0.0,1032602092324,"ОО ""ФВСК""",hotballoon.ru,id262006985,,,,0.19,358.0,
1394,https://vk.com/id268914271,,261.0,1.82,188.0,9.4,5.0,0.25,188.0,9.4,,0.0,,0.0,1020200001788,БАШКОРТОСТАНСКАЯ РЕСПУБЛИКАНСКАЯ ОРГАНИЗАЦИЯ ПРГУ РФ,prgrb.ru,id268914271,,,,0.0,262.82,
1395,https://vk.com/id279564127,,408.0,6.67,60.0,3.0,20.0,1.0,60.0,3.0,3851.0,192.55,,0.0,1155543014516,"АНО ДПО ""ОМРИ""",omskri.ru,id279564127,,,,0.07,414.67,
1396,https://vk.com/id319058562,,1815.0,10.0,737.0,36.85,29.0,1.45,737.0,36.85,15416.0,770.8,,0.0,1080100000078,"ЧУ НПЦ ""НАБУ-КАВКАЗ""",nabu-kavkaz.ru,id319058562,,,,0.11,1825.0,
1397,https://vk.com/id320174944,,141.0,2.22,46.0,2.3,0.0,0.0,46.0,2.3,,0.0,,0.0,1026600002329,,krishna-ekb.ru,id320174944,,,,0.0,143.22,
1398,https://vk.com/id328055332,,1079.0,6.67,566.0,28.3,9.0,0.45,566.0,28.3,17333.0,866.65,,0.0,1141900000439,"БФ СПН ""КРИСТАЛЛ""",fondkristall.ru,id328055332,,,,0.07,1085.67,
1399,https://vk.com/id335404269,,252.0,3.33,69.0,3.45,0.0,0.0,69.0,3.45,7319.0,365.95,,0.0,1121600003238,"АНПОО ""АРСКИЙ ГУМАНИТАРНО-ТЕХНИЧЕСКИЙ ТЕХНИКУМ"" АРСКИЙ ГУМАНИТАРНО-ТЕХНИЧЕСКИЙ ТЕХНИКУМ АГТТ",arsk-teh.ru,id335404269,,,,0.03,255.33,
1400,https://vk.com/id348369331,,3.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1163443054500,"АНО ""ИНДИГО""",indigovolga.ru,id348369331,,,,0.0,4.5,
1401,https://vk.com/id360097335,,129.0,6.67,5.0,0.25,0.0,0.0,5.0,0.25,,0.0,,0.0,1043302403803,"ЧУЗ ""КБ""РЖД-МЕДИЦИНА"" Г.МУРОМ",rzdbolnica.wladimir.ru,id360097335,,,,0.0,135.67,
1402,https://vk.com/id366536276,,73.0,2.86,41.0,2.05,0.0,0.0,41.0,2.05,,0.0,,0.0,1020800769626,КРО ОБЩЕРОССИЙСКОГО ПРОФСОЮЗА ОБРАЗОВАНИЯ,elgorprofobr.ru,id366536276,,,,0.0,75.86,
1403,https://vk.com/id375573343,,33.0,1.43,73.0,3.65,3.0,0.15,73.0,3.65,,0.0,,0.0,1151690098218,"БФ ""ПОДАРИ ЖИЗНЬ ДЕТЯМ""",подарижизньдетям.рф,id375573343,,,,0.0,34.43,
1404,https://vk.com/id384149621,,100.0,2.0,20.0,1.0,0.0,0.0,20.0,1.0,,0.0,,0.0,1167700057392,ОБЩЕРОССИЙСКАЯ ДЕТСКО-МОЛОДЕЖНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ «ЗДОРОВАЯ НАЦИЯ»,detibdd-edu.ru,id384149621,,,,0.0,102.0,
1405,https://vk.com/id385261774,,17.0,2.12,10.0,0.59,0.0,0.0,10.0,0.59,,0.0,,0.0,1165000053734,"АНО СК ""НАСТРОЕНИЕ""",sknastroenie.ru,id385261774,,,,0.0,19.12,
1406,https://vk.com/id387414383,,77.0,5.0,42.0,2.1,0.0,0.0,42.0,2.1,1755.0,87.75,,0.0,1027400000792,"ЧООООО ""ВДПО""",vdpo74.ru,id387414383,,,,0.1,82.0,
1407,https://vk.com/id413675583,,376.0,4.0,22.0,1.1,1.0,0.05,22.0,1.1,,0.0,,0.0,1152651000171,"СКОО ""ЦЕНТР РАЗВИТИЯ НАЦИОНАЛЬНОГО ДОСТОЯНИЯ И СПОРТА""",ckoo26.ru,id413675583,,,,0.0,380.0,
1408,https://vk.com/id429214065,,97.0,2.86,44.0,2.2,3.0,0.15,44.0,2.2,,0.0,,0.0,1032335014414,,voa-apsheronsk.ru,id429214065,,,,0.0,99.86,
1409,https://vk.com/id432148636,,152.0,2.5,58.0,2.9,0.0,0.0,58.0,2.9,11787.0,589.35,,0.0,1157800003107,"СНА ""АКАДЕМИЯ СПОРТИВНЫХ ИССЛЕДОВАНИЙ""",sportiss.ru,id432148636,,,,0.01,154.5,
1410,https://vk.com/id432986051,,2786.0,10.0,0.0,0.0,2.0,0.1,0.0,0.0,,0.0,,0.0,1037843098688,"МКА ""САНКТ-ПЕТЕРБУРГ""",mka-spb.ru,id432986051,,,,0.0,2796.0,
1411,https://vk.com/id435557732,,57.0,1.33,108.0,5.4,4.0,0.2,108.0,5.4,,0.0,,0.0,1176600000433,"БФ ""ПРИКОСНИСЬ К ДОБРУ""",http://екатеринбург.прикосниськдобру.рф,id435557732,,,,0.0,58.33,
1412,https://vk.com/id442967887,,701.0,6.67,157.0,7.85,0.0,0.0,157.0,7.85,1858.0,92.9,,0.0,1163443075069,"АНО СОН ""ОПОРА""",oporacson.ru,id442967887,,,,0.24,707.67,
1413,https://vk.com/id4661935,,4.0,1.0,15.0,3.75,0.0,0.0,15.0,3.75,,0.0,,0.0,1157800003613,"НКО ""СЭСЗ""",expertiza-szd.ru,id4661935,,,,0.0,5.0,
1414,https://vk.com/id472601976,,16.0,3.2,6.0,0.38,0.0,0.0,6.0,0.38,1166.0,72.88,,0.0,1057748000420,"АНО ""МСОЦ ""АЛЬЯНС""",ano-alyans.ru,id472601976,,,,0.05,19.2,
1415,https://vk.com/id475990371,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,1102300003057,"РОО ""ФЕДЕРАЦИЯ МОРСКИХ МНОГОБОРИЙ КРАСНОДАРСКОГО КРАЯ""",fmmkk.ru,id475990371,,,,0.0,0.0,0.0
1416,https://vk.com/id486138393,,349.0,10.0,309.0,15.45,7.0,0.35,309.0,15.45,5045.0,252.25,,0.0,1026401406900,"БАЛАКОВСКАЯ ГОРОДСКАЯ ОРГАНИЗАЦИЯ ""ОБЩЕРОССИЙСКОГО ПРОФСОЮЗА ОБРАЗОВАНИЯ""",profsouzbalakovo.ru,id486138393,,,,0.16,359.0,
1417,https://vk.com/id486746185,,393.0,10.0,668.0,33.4,2.0,0.1,668.0,33.4,21559.0,1077.95,,0.0,1022101289022,ЧУВАШПОТРЕБСОЮЗ,coop21.ru,id486746185,,,,0.07,403.0,
1418,https://vk.com/id495736051,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,1022600007495,"СКМОО ТС ""ЗВЕЗДНЫЙ ВЕТЕР""",ajuk.ru,id495736051,,,,0.0,0.0,0.0
1419,https://vk.com/id496263554,,33.0,20.0,1.0,0.05,0.0,0.0,1.0,0.05,701.0,35.05,,0.0,1106300002467,"НОЧУ ДПО ""МУЦПКПИП""",myspkpip.ru,id496263554,,,,0.57,53.0,
1420,https://vk.com/id498397658,,1188.0,20.0,10.0,0.5,1.0,0.05,10.0,0.5,2165.0,108.25,,0.0,1020800770980,КРО ПП КПРФ,kprf08.ru,id498397658,,,,0.19,1208.0,
1421,https://vk.com/id510131382,,52.0,5.0,6.0,0.3,0.0,0.0,6.0,0.3,1728.0,86.4,,0.0,1042306436468,"ЧУЗ ""КБ ""РЖД-МЕДИЦИНА"" Г. КРАСНОДАР""",kokb-rzd.ru,id510131382,,,,0.06,57.0,
1422,https://vk.com/id514414472,,1541.0,10.0,62.0,3.1,0.0,0.0,62.0,3.1,5425.0,271.25,,0.0,1196196048179,"АНО ""РЕДАКЦИЯ ГАЗЕТЫ ""АВАНГАРД"" ОБЛИВСКОГО РАЙОНА",avangard-os.ru,id514414472,,,,0.06,1551.0,
1423,https://vk.com/id517502709,,104.0,2.22,47.0,2.35,6.0,0.3,47.0,2.35,2401.0,120.05,,0.0,1022601318849,"СКУ ""САНАТОРИЙ ""НАРЗАН""",sannarzan.ru,id517502709,,,,0.06,106.22,
1424,https://vk.com/id520824268,,891.0,10.0,604.0,30.2,35.0,1.75,604.0,30.2,17539.0,876.95,,0.0,1053303918799,"ВООБО ПОМОЩИ ИНВАЛИДАМ С УМСТВЕННОЙ ОТСТАЛОСТЬЮ ""СПЕЦИАЛЬНАЯ ОЛИМПИАДА""",spolvladimir.ru,id520824268,,,,0.08,901.0,
1425,https://vk.com/id527733748,,461.0,20.0,54.0,2.7,0.0,0.0,54.0,2.7,,0.0,,0.0,1027746002338,АВБД ОВД И ВВ РОССИИ,avbd-mvd.ru,id527733748,,,,0.0,481.0,
1426,https://vk.com/id529716423,,417.0,5.0,556.0,27.8,11.0,0.55,556.0,27.8,,0.0,,0.0,1137800007510,"ФОНД ""ФЕНИКС""",juniorbasket.ru,id529716423,,,,0.0,422.0,
1427,https://vk.com/id530321509,,212.0,6.67,52.0,2.6,0.0,0.0,52.0,2.6,2663.0,133.15,,0.0,1027501169354,ЗАБАЙКАЛЬСКИЙ КРАЙПОТРЕБСОЮЗ,zabkps.ru,id530321509,,,,0.09,218.67,
1428,https://vk.com/id537569867,,27.0,3.33,4.0,0.2,0.0,0.0,4.0,0.2,183.0,9.15,,0.0,1085000003978,"АНО ""СОДЕЙСТВИЕ""",зппсодействие.рф,id537569867,,,,0.41,30.33,
1429,https://vk.com/id542855036,,92.0,2.5,35.0,1.75,0.0,0.0,35.0,1.75,1621.0,81.05,,0.0,1030900201936,"КАРАЧАЕВО-ЧЕРКЕССКОЕ РЕГИОНАЛЬНОЕ ОТДЕЛЕНИЕ ПАРТИИ ""ЕДИНАЯ РОССИЯ""",dobrokchr.ru,id542855036,,,,0.07,94.5,
1430,https://vk.com/id546068239,,426.0,4.0,99.0,4.95,0.0,0.0,99.0,4.95,,0.0,,0.0,1027400000297,ЧОТООПРГУИОО РФ,gosprof74.ru,id546068239,,,,0.0,430.0,
1431,https://vk.com/id550872541,,231.0,5.0,2.0,0.1,0.0,0.0,2.0,0.1,768.0,38.4,,0.0,1133000000869,ФКР МКД,fond-remont.ru,id550872541,,,,0.14,236.0,
